URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241035,https://insights.blackcoffer.com/comprehensive-analysis-of-solana-and-ethereum-contributors-using-github-api-with-comparative-study-of-1000-random-github-profiles/,17.0,5,0.5454545206611581,0.039999999927272725,14.413793103448276,0.562200956937799,5.99039762415443,14.413793103448276,235.0,418.0,3.078880407124682,4.0,8.062200956937799
Netclan20241036,https://insights.blackcoffer.com/powerbi-rest-api-fetching-dataflow-and-refresh-schedules-with-semantic-models/,23.0,7,0.5333333155555561,0.06012024036048048,11.878787878787879,0.5535714285714286,4.972943722943723,11.878787878787879,217.0,392.0,2.892670157068063,2.0,7.73469387755102
Netclan20241037,https://insights.blackcoffer.com/automated-job-data-import-and-management-solution-for-enhanced-efficiency/,14.0,1,0.8666666088888928,0.034883720849107624,10.5,0.5042016806722689,4.401680672268908,10.5,180.0,357.0,2.7521613832853027,2.0,7.170868347338936
Netclan20241038,https://insights.blackcoffer.com/data-analytics-and-optimization-solution-for-enhancing-renewable-energy-efficiency/,12.0,2,0.7142856632653098,0.03111111104197531,11.0,0.553475935828877,4.6213903743315505,11.0,207.0,374.0,2.92032967032967,2.0,7.596256684491979
Netclan20241039,https://insights.blackcoffer.com/time-series-analysis-and-trend-forecasting-solution-for-predicting-news-trends/,13.0,2,0.7333332844444478,0.03416856484244063,11.0,0.512396694214876,4.604958677685951,11.0,186.0,363.0,2.764872521246459,2.0,7.377410468319559
Netclan20241040,https://insights.blackcoffer.com/advanced-data-visualization-solutions-for-monitoring-key-business-metrics-with-integrated-interactive-dashboards/,20.0,1,0.9047618616780065,0.0481651375042084,10.529411764705882,0.5949720670391061,4.449753532697996,10.529411764705882,213.0,358.0,2.9827586206896552,2.0,7.675977653631285
Netclan20241041,https://insights.blackcoffer.com/advanced-patient-data-analysis-solution-for-trend-identification-and-improved-healthcare-outcome/,21.0,2,0.8260869206049165,0.05251141540522508,10.823529411764707,0.5706521739130435,4.5576726342711,10.823529411764707,210.0,368.0,2.9355742296918765,2.0,7.5896739130434785
Netclan20241042,https://insights.blackcoffer.com/anomaly-detection-and-analysis-for-enhanced-data-integrity-and-user-experience-on-bright-datas-website/,17.0,9,0.30769229585798863,0.05652173900756144,10.297297297297296,0.5511811023622047,4.339391359863801,10.297297297297296,210.0,381.0,2.902439024390244,2.0,7.585301837270341
Netclan20241043,https://insights.blackcoffer.com/building-custom-tflite-models-and-benchmarking-on-voxl2-chips/,12.0,0,0.9999999166666736,0.028301886725703097,12.25,0.5393586005830904,5.115743440233237,12.25,185.0,342.0,2.9427710843373496,3.0,7.976608187134503
Netclan20241044,https://insights.blackcoffer.com/sports-prediction-model-for-multiple-sports-leagues/,20.0,2,0.8181817809917372,0.03839441529076018,14.34375,0.5185185185185185,5.944907407407408,14.34375,238.0,459.0,2.755056179775281,2.0,7.381263616557734
Netclan20241045,https://insights.blackcoffer.com/efficient-coach-allocation-system-for-sports-coaching-organization/,16.0,4,0.5999999700000015,0.03960396031761592,10.921052631578947,0.5180722891566265,4.575649968294229,10.921052631578947,215.0,414.0,2.8962962962962964,3.0,8.041062801932368
Netclan20241046,https://insights.blackcoffer.com/data-studio-dashboard-with-a-data-pipeline-tool-synced-with-podio-using-custom-webhooks-and-google-cloud-function-2/,24.0,8,0.49999998437500054,0.047904191545053605,11.604166666666666,0.5493716337522442,4.8614153201675645,11.604166666666666,306.0,556.0,2.8731617647058822,2.0,7.528776978417266
Netclan20241047,https://insights.blackcoffer.com/ai-driven-backend-for-audio-to-text-conversion-and-analytical-assessment-in-pharmaceutical-practice/,11.0,5,0.37499997656250145,0.030947775568766392,10.947368421052632,0.5216346153846154,4.587601214574899,10.947368421052632,217.0,416.0,2.8104738154613464,3.0,7.3485576923076925
Netclan20241048,https://insights.blackcoffer.com/cloud-based-web-application-for-financial-data-processing-and-visualization-of-sp-500-metrics/,50.0,13,0.58730157797934,0.0824607328763603,14.622222222222222,0.5759878419452887,6.079284025667004,14.622222222222222,379.0,658.0,2.951937984496124,4.0,7.85258358662614
Netclan20241049,https://insights.blackcoffer.com/department-wise-kpi-tracking-dashboard-with-technician-performance-analysis-for-atoz-dependable-service/,20.0,4,0.66666663888889,0.03243243238860482,10.862068965517242,0.4603174603174603,4.528954570333881,10.862068965517242,290.0,628.0,2.76537216828479,2.0,7.472929936305732
Netclan20241050,https://insights.blackcoffer.com/steps-to-convert-a-node-js-api-to-python-for-aws-lambda-deployment/,22.0,6,0.5714285510204089,0.05566600386547514,12.625,0.551980198019802,5.270792079207921,12.625,223.0,404.0,2.788265306122449,2.0,7.556930693069307
Netclan20241051,https://insights.blackcoffer.com/building-an-analytics-dashboard-with-a-pdf-parsing-pipeline-for-data-extraction/,32.0,26,0.10344827407847804,0.036500943966959756,8.18705035971223,0.47539543057996486,3.464978316116879,8.18705035971223,541.0,1138.0,2.7409805735430157,2.0,7.211775043936731
Netclan20241052,https://insights.blackcoffer.com/building-a-real-time-log-file-visualization-dashboard-in-kibana/,17.0,20,-0.08108107888970058,0.04322429901492488,9.619718309859154,0.4802342606149341,4.039981028189636,9.619718309859154,328.0,683.0,2.7013782542113325,2.0,7.011713030746706
Netclan20241053,https://insights.blackcoffer.com/analyzing-the-impact-of-female-ceo-appointments-on-company-stock-prices/,20.0,6,0.5384615177514801,0.029180695814612013,10.083333333333334,0.5619834710743802,4.2581267217630865,10.083333333333334,408.0,726.0,2.9063400576368874,6.0,7.461432506887053
Netclan20241054,https://insights.blackcoffer.com/ai-chatbot-using-llm-langchain-llama/,15.0,1,0.8749999453125034,0.0347071582761233,16.956521739130434,0.5128205128205128,6.98773690078038,16.956521739130434,200.0,390.0,2.8230563002680964,2.0,7.164102564102564
Netclan20241055,https://insights.blackcoffer.com/healthcare-ai-chatbot-using-llama-llm-langchain/,46.0,3,0.8775510024989592,0.04999999994897959,9.777777777777779,0.4900568181818182,4.107133838383839,9.777777777777779,345.0,697.0,2.671111111111111,27.0,6.91248206599713
Netclan20241056,https://insights.blackcoffer.com/ai-bot-audio-to-audio/,3.0,0,0.9999996666667778,0.012658227794691022,21.0,0.5238095238095238,8.609523809523811,21.0,99.0,189.0,3.0437158469945356,1.0,7.4338624338624335
Netclan20241057,https://insights.blackcoffer.com/recommendation-engine-for-insurance-sector-to-expand-business-in-the-rural-area/,12.0,2,0.7142856632653098,0.0311804008214245,21.647058823529413,0.49728260869565216,8.857736572890026,21.647058823529413,183.0,366.0,2.75561797752809,2.0,7.191256830601093
Netclan20241058,https://insights.blackcoffer.com/data-from-crm-via-zapier-to-google-sheets-dynamic-to-powerbi/,13.0,1,0.8571427959183717,0.03825136601570665,16.36842105263158,0.4565916398713826,6.730005077001185,16.36842105263158,142.0,310.0,2.67003367003367,5.0,6.7387096774193544
Netclan20241059,https://insights.blackcoffer.com/data-warehouse-to-google-data-studio-looker-dashboard/,7.0,1,0.7499999062500118,0.018604651119524068,10.806451612903226,0.5104477611940299,4.526759749638902,10.806451612903226,171.0,334.0,2.874617737003058,10.0,7.700598802395209
Netclan20241060,https://insights.blackcoffer.com/crm-monday-com-via-zapier-to-power-bi-dashboard/,14.0,4,0.5555555246913597,0.042857142755102044,11.151515151515152,0.4266304347826087,4.6312582345191045,11.151515151515152,157.0,366.0,2.596541786743516,16.0,6.603825136612022
Netclan20241061,https://insights.blackcoffer.com/monday-com-to-kpi-dashboard-to-manage-view-and-generate-insights-from-the-crm-data/,19.0,8,0.4074073923182447,0.059866962173243984,8.224489795918368,0.45409429280397023,3.4714336354889355,8.224489795918368,183.0,400.0,2.6074270557029178,5.0,6.6475
Netclan20241062,https://insights.blackcoffer.com/data-management-for-a-political-saas-application/,7.0,4,0.2727272479338866,0.023605150163937445,12.59375,0.47890818858560796,5.229063275434243,12.59375,193.0,402.0,2.6857142857142855,2.0,6.925373134328358
Netclan20241063,https://insights.blackcoffer.com/google-lsa-ads-google-local-service-ads-etl-tools-and-dashboards/,7.0,2,0.5555554938271674,0.023136246727156178,18.764705882352942,0.5141065830721003,7.711524986170017,18.764705882352942,164.0,318.0,2.6870967741935483,2.0,7.034591194968553
Netclan20241064,https://insights.blackcoffer.com/ad-networks-marketing-campaign-data-dashboard-in-looker-google-data-studio/,6.0,1,0.7142856122449125,0.022950819596882558,20.083333333333332,0.5062240663900415,8.23582295988935,20.083333333333332,122.0,240.0,2.831896551724138,2.0,7.354166666666667
Netclan20241065,https://insights.blackcoffer.com/analytical-solution-for-a-tech-firm/,7.0,3,0.39999996000000404,0.03558718848545485,13.411764705882353,0.4956140350877193,5.562951496388029,13.411764705882353,113.0,227.0,2.9136363636363636,3.0,7.581497797356828
Netclan20241066,https://insights.blackcoffer.com/ai-solution-for-a-technology-information-and-internet-firm/,7.0,1,0.7499999062500118,0.026229508110722926,16.266666666666666,0.5040983606557377,6.708306010928962,16.266666666666666,123.0,242.0,2.8043478260869565,2.0,7.033057851239669
Netclan20241067,https://insights.blackcoffer.com/ai-and-nlp-based-solutions-to-automate-data-discovery-for-venture-capital-and-private-equity-principals/,9.0,2,0.636363578512402,0.027989821811730733,18.176470588235293,0.511326860841424,7.475118979630688,18.176470588235293,158.0,308.0,2.7114093959731544,2.0,7.123376623376624
Netclan20241068,https://insights.blackcoffer.com/an-etl-solution-for-an-internet-publishing-firm/,14.0,1,0.8666666088888928,0.0357142856292517,16.136363636363637,0.4197183098591549,6.6224327784891175,16.136363636363637,149.0,354.0,2.5043731778425657,9.0,6.632768361581921
Netclan20241069,https://insights.blackcoffer.com/ai-based-algorithmic-trading-bot-for-forex/,6.0,2,0.4999999375000079,0.025477706925230232,17.785714285714285,0.4779116465863454,7.3054503729202525,17.785714285714285,119.0,248.0,2.745833333333333,2.0,7.044354838709677
Netclan20241070,https://insights.blackcoffer.com/equity-waterfalls-model-based-saas-application-for-real-estate-sector/,6.0,4,0.19999998000000202,0.023752969064719787,12.482758620689655,0.5138121546961326,5.198628310154316,12.482758620689655,186.0,360.0,2.7542857142857144,4.0,7.097222222222222
Netclan20241071,https://insights.blackcoffer.com/ai-solutions-for-foreign-exchange-an-automated-algo-trading-tool/,11.0,4,0.46666663555555765,0.03054989810478636,18.40909090909091,0.4444444444444444,7.541414141414141,18.40909090909091,180.0,404.0,2.619047619047619,4.0,6.898514851485149
Netclan20241072,https://insights.blackcoffer.com/ai-agent-development-and-deployment-in-jina-ai/,13.0,8,0.23809522675737013,0.05932203373072872,19.266666666666666,0.5121107266435986,7.911510957324106,19.266666666666666,148.0,288.0,2.792114695340502,4.0,7.114583333333333
Netclan20241073,https://insights.blackcoffer.com/golden-record-a-knowledge-graph-database-approach-to-unfold-discovery-using-neo4j/,15.0,4,0.5789473379501401,0.04367816081913067,16.347826086956523,0.4627659574468085,6.724236817761334,16.347826086956523,174.0,374.0,2.568306010928962,6.0,6.911764705882353
Netclan20241074,https://insights.blackcoffer.com/advanced-ai-for-trading-automation/,14.0,5,0.47368418559556913,0.0413043477362949,13.4,0.4601990049751244,5.54407960199005,13.4,185.0,400.0,2.680306905370844,3.0,6.895
Netclan20241075,https://insights.blackcoffer.com/create-a-knowledge-graph-to-provide-real-time-analytics-recommendations-and-a-single-source-of-truth/,8.0,5,0.23076921301775286,0.0396341462206276,15.11111111111111,0.5330882352941176,6.257679738562092,15.11111111111111,145.0,271.0,2.8517110266159698,2.0,7.195571955719557
Netclan20241076,https://insights.blackcoffer.com/advanced-ai-for-thermal-person-detection/,7.0,1,0.7499999062500118,0.028776978313751877,17.46153846153846,0.4977973568281938,7.183734327346662,17.46153846153846,113.0,226.0,2.780821917808219,3.0,7.097345132743363
Netclan20241077,https://insights.blackcoffer.com/advanced-ai-for-road-cam-threat-detection/,7.0,4,0.2727272479338866,0.03793103435196195,17.071428571428573,0.502092050209205,7.029408248655111,17.071428571428573,120.0,238.0,2.8086956521739133,2.0,7.159663865546219
Netclan20241078,https://insights.blackcoffer.com/advanced-ai-for-pedestrian-crossing-safety/,9.0,4,0.3846153550295881,0.04391891877054419,16.266666666666666,0.5081967213114754,6.709945355191256,16.266666666666666,124.0,243.0,2.8290598290598292,3.0,7.226337448559671
Netclan20241079,https://insights.blackcoffer.com/handgun-detection-using-yolo/,8.0,1,0.7777776913580343,0.0313588849081572,18.0,0.5299145299145299,7.411965811965813,18.0,124.0,233.0,2.836283185840708,2.0,7.257510729613734
Netclan20241080,https://insights.blackcoffer.com/using-graph-technology-to-create-single-customer-view/,7.0,8,-0.06666666222222252,0.04601226979750837,14.368421052631579,0.5421245421245421,5.964218237902449,14.368421052631579,148.0,272.0,2.8669201520912546,3.0,7.238970588235294
Netclan20241081,https://insights.blackcoffer.com/car-detection-in-satellite-images/,14.0,2,0.7499999531250029,0.03864734290181801,12.357142857142858,0.4797687861271676,5.13476465730801,12.357142857142858,166.0,344.0,2.671597633136095,7.0,7.116279069767442
Netclan20241082,https://insights.blackcoffer.com/building-a-physics-informed-neural-network-for-circuit-evaluation/,13.0,4,0.5294117335640156,0.03777777769382716,12.566666666666666,0.519893899204244,5.234624226348364,12.566666666666666,196.0,376.0,2.754054054054054,7.0,7.38563829787234
Netclan20241083,https://insights.blackcoffer.com/connecting-mongodb-database-to-power-bi-dashboard-dashboard-automation/,10.0,5,0.3333333111111126,0.0331858406345446,15.76,0.5076142131979695,6.507045685279188,15.76,200.0,394.0,2.6840731070496084,5.0,6.83756345177665
Netclan20241084,https://insights.blackcoffer.com/data-transformation/,23.0,13,0.2777777700617286,0.07171314726750369,12.228571428571428,0.40420560747663553,5.053110814419226,12.228571428571428,173.0,425.0,2.5776699029126213,8.0,6.830588235294118
Netclan20241085,https://insights.blackcoffer.com/e-commerce-store-analysis-purchase-behavior-ad-spend-conversion-traffic-etc/,10.0,1,0.8181817438016598,0.024122806964642966,13.821428571428571,0.5658914728682171,5.754928017718715,13.821428571428571,219.0,387.0,2.848404255319149,10.0,7.152454780361757
Netclan20241086,https://insights.blackcoffer.com/kpi-dashboard-for-accountants/,14.0,0,0.9999999285714337,0.03406326025775362,18.263157894736842,0.515850144092219,7.5116032155316255,18.263157894736842,179.0,347.0,2.7032640949554896,4.0,7.051873198847262
Netclan20241087,https://insights.blackcoffer.com/return-on-advertising-spend-dashboard-marketing-automation-and-analytics-using-etl-and-dashboard/,28.0,4,0.7499999765625008,0.04330175907536975,14.604651162790697,0.5366242038216561,6.056510146644942,14.604651162790697,337.0,628.0,2.77504105090312,5.0,7.237261146496815
Netclan20241088,https://insights.blackcoffer.com/ranking-customer-behaviours-for-business-strategy/,7.0,2,0.5555554938271674,0.024725274657348147,23.153846153846153,0.44518272425249167,9.439611551239457,23.153846153846153,134.0,301.0,2.629251700680272,3.0,6.893687707641196
Netclan20241089,https://insights.blackcoffer.com/algorithmic-trading-for-multiple-commodities-markets-like-forex-metals-energy-etc/,8.0,0,0.9999998750000157,0.018018017977436896,16.043478260869566,0.4634146341463415,6.602757158006364,16.043478260869566,171.0,369.0,2.661111111111111,2.0,7.062330623306233
Netclan20241090,https://insights.blackcoffer.com/trading-bot-for-forex/,5.0,1,0.6666665555555741,0.02290076327137113,23.11111111111111,0.47115384615384615,9.432905982905984,23.11111111111111,98.0,208.0,2.800995024875622,2.0,7.086538461538462
Netclan20241091,https://insights.blackcoffer.com/python-model-for-the-analysis-of-sector-specific-stock-etfs-for-investment-purposes%ef%bf%bc/,10.0,2,0.6666666111111158,0.030927834971835478,14.333333333333334,0.4622093023255814,5.918217054263566,14.333333333333334,159.0,343.0,2.647590361445783,4.0,6.982507288629738
Netclan20241092,https://insights.blackcoffer.com/medical-classification/,8.0,2,0.599999940000006,0.02531645563211024,17.31578947368421,0.5015197568389058,7.126923692209246,17.31578947368421,165.0,329.0,2.7156549520766773,4.0,6.942249240121581
Netclan20241093,https://insights.blackcoffer.com/design-develop-bert-question-answering-model-explanations-with-visualization/,4.0,0,0.9999997500000625,0.013745704420117855,21.454545454545453,0.5338983050847458,8.79537750385208,21.454545454545453,126.0,236.0,2.9342105263157894,2.0,7.309322033898305
Netclan20241094,https://insights.blackcoffer.com/design-and-develop-solution-to-anomaly-detection-classification-problems/,5.0,7,-0.16666665277777895,0.03647416402287488,16.9375,0.5645756457564576,7.0008302583025825,16.9375,153.0,271.0,2.96484375,1.0,7.129151291512915
Netclan20241095,https://insights.blackcoffer.com/an-etl-solution-for-currency-data-to-google-big-query/,4.0,12,-0.4999999687500019,0.042780748548714574,15.95,0.45454545454545453,6.5618181818181816,15.95,145.0,319.0,2.5910543130990416,6.0,6.655172413793103
Netclan20241096,https://insights.blackcoffer.com/etl-and-mlops-infrastructure-for-blockchain-analytics/,5.0,0,0.99999980000004,0.011990407645106936,15.043478260869565,0.47109826589595377,6.205830610706208,15.043478260869565,163.0,346.0,2.7120743034055725,1.0,7.101156069364162
Netclan20241097,https://insights.blackcoffer.com/an-agent-based-model-of-a-virtual-power-plant-vpp/,5.0,0,0.99999980000004,0.019305019230482553,17.0,0.5147058823529411,7.005882352941177,17.0,105.0,204.0,2.8934010152284264,1.0,7.421568627450981
Netclan20241098,https://insights.blackcoffer.com/transform-api-into-sdk-library-and-widget/,12.0,1,0.8461537810650938,0.04024767789397004,20.846153846153847,0.46863468634686345,8.525915413000284,20.846153846153847,127.0,269.0,2.817829457364341,1.0,7.267657992565056
Netclan20241099,https://insights.blackcoffer.com/integration-of-a-product-to-a-cloud-based-crm-platform/,8.0,6,0.14285713265306196,0.03517587930860332,12.807692307692308,0.45645645645645644,5.305659505659506,12.807692307692308,152.0,331.0,2.7547169811320753,2.0,7.1299093655589125
Netclan20241100,https://insights.blackcoffer.com/a-web-based-dashboard-for-the-filtered-data-retrieval-of-land-records/,13.0,3,0.6249999609375024,0.03571428563456633,16.904761904761905,0.4591549295774648,6.945566733735749,16.904761904761905,163.0,354.0,2.646376811594203,1.0,6.988700564971752
Netclan20241101,https://insights.blackcoffer.com/integration-of-video-conferencing-data-to-the-existing-web-app/,4.0,0,0.9999997500000625,0.010810810781592404,16.72222222222222,0.47840531561461797,6.8802510151347365,16.72222222222222,144.0,301.0,2.781569965870307,1.0,7.132890365448505
Netclan20241102,https://insights.blackcoffer.com/design-develop-an-app-in-retool-which-shows-the-progress-of-the-added-video/,6.0,0,0.9999998333333611,0.02290076327137113,24.0,0.5138888888888888,9.805555555555557,24.0,111.0,216.0,2.821256038647343,2.0,7.00462962962963
Netclan20241103,https://insights.blackcoffer.com/auvik-connectwise-integration-in-grafana/,5.0,2,0.4285713673469475,0.02160493820492303,15.0,0.5296296296296297,6.211851851851852,15.0,143.0,270.0,2.83206106870229,1.0,7.174074074074074
Netclan20241104,https://insights.blackcoffer.com/data-integration-and-big-data-performance-using-elk-stack/,6.0,2,0.4999999375000079,0.02150537628627587,15.761904761904763,0.4622356495468278,6.489656164580636,15.761904761904763,153.0,331.0,2.740625,3.0,7.045317220543807
Netclan20241105,https://insights.blackcoffer.com/web-data-connector/,4.0,1,0.599999880000024,0.015576323939014567,14.210526315789474,0.48148148148148145,5.8768031189083825,14.210526315789474,130.0,270.0,2.77992277992278,2.0,7.074074074074074
Netclan20241106,https://insights.blackcoffer.com/an-app-for-updating-the-email-id-of-the-user-and-stripe-refund-tool-using-retool/,10.0,1,0.8181817438016598,0.03859649109264389,27.666666666666668,0.5180722891566265,11.273895582329319,27.666666666666668,129.0,249.0,2.7448559670781894,2.0,6.85140562248996
Netclan20241107,https://insights.blackcoffer.com/an-ai-ml-based-web-application-that-detects-the-correctness-of-text-in-a-given-video/,4.0,8,-0.3333333055555579,0.03647416402287488,22.153846153846153,0.4895833333333333,9.057371794871795,22.153846153846153,141.0,288.0,2.642857142857143,1.0,6.868055555555555
Netclan20241108,https://insights.blackcoffer.com/website-tracking-and-insights-using-google-analytics-google-tag-manager/,20.0,2,0.8181817809917372,0.030386740289521076,15.675,0.5167464114832536,6.476698564593303,15.675,324.0,625.0,2.6151315789473686,2.0,6.8272
Netclan20241109,https://insights.blackcoffer.com/dashboard-to-track-the-analytics-of-the-website-using-google-analytics-and-google-tag-manager/,20.0,1,0.9047618616780065,0.028925619794868292,14.75,0.5069337442218799,6.102773497688752,14.75,329.0,648.0,2.6382306477093205,1.0,6.845679012345679
Netclan20241110,https://insights.blackcoffer.com/power-bi-dashboard-on-operations-transactions-and-marketing-embedding-the-dashboard-to-web-app/,4.0,0,0.9999997500000625,0.015748031434062868,20.4,0.5294117647058824,8.371764705882354,20.4,108.0,204.0,2.8737373737373737,1.0,7.196078431372549
Netclan20241111,https://insights.blackcoffer.com/nft-data-automation-looksrare-and-etl-tool/,7.0,3,0.39999996000000404,0.027397260198911616,14.130434782608695,0.4461538461538462,5.830635451505017,14.130434782608695,145.0,323.0,2.6655844155844157,2.0,6.690402476780186
Netclan20241112,https://insights.blackcoffer.com/optimize-the-data-scraper-program-to-easily-accommodate-large-files-and-solve-oom-errors/,7.0,3,0.39999996000000404,0.032894736733898894,17.4,0.48659003831417624,7.1546360153256705,17.4,127.0,261.0,2.7098039215686276,1.0,7.007662835249042
Netclan20241113,https://insights.blackcoffer.com/making-a-robust-way-to-sync-data-from-airtables-to-mongodb-using-python-etl-solution/,6.0,5,0.09090908264462885,0.02964959560741349,14.304347826086957,0.42857142857142855,5.893167701863355,14.304347826086957,141.0,329.0,2.5786163522012577,1.0,6.717325227963526
Netclan20241114,https://insights.blackcoffer.com/incident-duration-prediction-infrastructure-and-real-estate/,4.0,1,0.599999880000024,0.014705882309688582,17.294117647058822,0.5272108843537415,7.128531412565026,17.294117647058822,155.0,293.0,2.7859649122807015,4.0,7.075085324232082
